wide_receiver,Receiver_Score,Receiver_Rank,team,offense_composite,offense_rank,defense_composite,defensive_rank,week,opponent_team,opponent_defensive_rank,opponent_defensive_score,adjusted_receiver_score
Alexander Mattison,6.269683694683695,201,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.1397200831873513
Aidan O'Connell,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.9995364546070012
Aidan O'Connell,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.404118556802334
Aidan O'Connell,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.099548300941725
Aidan O'Connell,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.380511088095268
Aidan O'Connell,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.0749599337130857
Aidan O'Connell,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.1656501460262785
Gardner Minshew II,6.762329127666924,468,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.065167667315291
Gardner Minshew II,6.762329127666924,468,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.4963152978460452
Gardner Minshew II,6.762329127666924,468,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.2374081063498363
Gardner Minshew II,6.762329127666924,468,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.4711577237945703
Gardner Minshew II,6.762329127666924,468,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.1455435764979323
Gardner Minshew II,6.762329127666924,468,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.3078503076416688
Dylan Laube,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.9995364546070012
Dylan Laube,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.404118556802334
Dylan Laube,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.099548300941725
Dylan Laube,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.380511088095268
Dylan Laube,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.0749599337130857
Dylan Laube,6.345662461000257,245,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.1656501460262785
Kristian Wilkerson,6.751821473,465,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.0635125550743612
Kristian Wilkerson,6.751821473,465,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.4939902462680175
Kristian Wilkerson,6.751821473,465,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.2339315066947707
Kristian Wilkerson,6.751821473,465,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.4688717633474906
Kristian Wilkerson,6.751821473,465,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.1437635720402688
Kristian Wilkerson,6.751821473,465,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.3042642512755016
Divine Deablo,8.241126039960488,556,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.2981002306027334
Divine Deablo,8.241126039960488,556,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.8235319121955713
Divine Deablo,8.241126039960488,556,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.7266880773104116
Divine Deablo,8.241126039960488,556,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.7928728397511968
Divine Deablo,8.241126039960488,556,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.3960528717187233
Divine Deablo,8.241126039960488,556,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.812534691460431
Davante Adams,7.381529380905522,546,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.1627009397856813
Davante Adams,7.381529380905522,546,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.6333270868109395
Davante Adams,7.381529380905522,546,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.442278889758139
Davante Adams,7.381529380905522,546,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.605865931267134
Davante Adams,7.381529380905522,546,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.2504365592664435
Davante Adams,7.381529380905522,546,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.519171210240434
Tyreik McAllister,6.262329127666924,165,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,0.9864102120653434
Tyreik McAllister,6.262329127666924,165,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.3856792085935918
Tyreik McAllister,6.262329127666924,165,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.0719763398601025
Tyreik McAllister,6.262329127666924,165,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.3623817609554074
Tyreik McAllister,6.262329127666924,165,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.0608432051561163
Tyreik McAllister,6.262329127666924,165,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.1372101137032007
Ramel Keyton,6.642266678468748,419,LV,3.9582058316629523,13,4.844005510591817,13,Week11,MIA,2,6.348605327751904,1.046256041375442
Ramel Keyton,6.642266678468748,419,LV,3.9582058316629523,13,4.844005510591817,13,Week1,LAC,18,4.519320986293021,1.469748818
Ramel Keyton,6.642266678468748,419,LV,3.9582058316629523,13,4.844005510591817,13,Week15,ATL,25,3.0223941302774477,2.1976838202299596
Ramel Keyton,6.642266678468748,419,LV,3.9582058316629523,13,4.844005510591817,13,Week13,KC,16,4.596603761984669,1.4450379067698509
Ramel Keyton,6.642266678468748,419,LV,3.9582058316629523,13,4.844005510591817,13,Week12,DEN,5,5.903161840722111,1.1252049084353453
Ramel Keyton,6.642266678468748,419,LV,3.9582058316629523,13,4.844005510591817,13,Week14,TB,26,2.9301420049973563,2.2668753484098603
Malik Washington,6.539885835753151,362,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.160700162404704
Malik Washington,6.539885835753151,362,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9755568334655402
Malik Washington,6.539885835753151,362,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.200934783962798
Malik Washington,6.539885835753151,362,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.4056679679828668
Malik Washington,6.539885835753151,362,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.3500987605099029
Malik Washington,6.539885835753151,362,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.5779358400690686
Malik Washington,6.539885835753151,362,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.2499147319390076
De'Von Achane,4.612144047996148,11,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,2.9342635286723655
De'Von Achane,4.612144047996148,11,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.6879949827796797
De'Von Achane,4.612144047996148,11,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,0.8469389764580937
De'Von Achane,4.612144047996148,11,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,0.9913235972022748
De'Von Achane,4.612144047996148,11,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,0.9521343520174194
De'Von Achane,4.612144047996148,11,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,1.8180457181514762
De'Von Achane,4.612144047996148,11,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,1.5867143708658191
Tyreek Hill,4.851844498,21,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,3.086761863628697
Tyreek Hill,4.851844498,21,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.7237511745146745
Tyreek Hill,4.851844498,21,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,0.8909557399346575
Tyreek Hill,4.851844498,21,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.0428442586899185
Tyreek Hill,4.851844498,21,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.0016182862034804
Tyreek Hill,4.851844498,21,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,1.9125324410321685
Tyreek Hill,4.851844498,21,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,1.6691784362927586
Jaylen Waddle,5.583188789673878,70,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,3.5520458747055486
Jaylen Waddle,5.583188789673878,70,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.8328460332621833
Jaylen Waddle,5.583188789673878,70,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.0252542309369446
Jaylen Waddle,5.583188789673878,70,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.2000377128818476
Jaylen Waddle,5.583188789673878,70,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.1525975305902885
Jaylen Waddle,5.583188789673878,70,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.2008186143075976
Jaylen Waddle,5.583188789673878,70,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,1.9207825678561459
Tim Boyle,6.262329127666924,165,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,3.984117532460693
Tim Boyle,6.262329127666924,165,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.934153612
Tim Boyle,6.262329127666924,165,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.1499663857928057
Tim Boyle,6.262329127666924,165,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.3460105697263651
Tim Boyle,6.262329127666924,165,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.292799753008915
Tim Boyle,6.262329127666924,165,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.468526684711134
Tim Boyle,6.262329127666924,165,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.154426990691644
Braxton Berrios,6.285626618706351,205,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,3.9989394845842963
Braxton Berrios,6.285626618706351,205,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9376289058394094
Braxton Berrios,6.285626618706351,205,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.154244559459898
Braxton Berrios,6.285626618706351,205,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.3510180786815604
Braxton Berrios,6.285626618706351,205,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.2976093039040337
Braxton Berrios,6.285626618706351,205,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.477710245195613
Braxton Berrios,6.285626618706351,205,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.1624420187247417
Erik Ezukanma,6.301755650964416,214,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.009200836054483
Erik Ezukanma,6.301755650964416,214,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9400348786700848
Erik Ezukanma,6.301755650964416,214,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.1572063719986543
Erik Ezukanma,6.301755650964416,214,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.354484815650542
Erik Ezukanma,6.301755650964416,214,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.3009389929852697
Erik Ezukanma,6.301755650964416,214,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.4840680947617906
Erik Ezukanma,6.301755650964416,214,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.1679908842861173
Tyler Huntley,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.037134515056658
Tyler Huntley,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9465844713758121
Tyler Huntley,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.1652690839097128
Tyler Huntley,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.3639220440661024
Tyler Huntley,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.3100031465953008
Tyler Huntley,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.501375574136385
Tyler Huntley,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.1830961294254174
Jake Bailey,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.037134515056658
Jake Bailey,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9465844713758121
Jake Bailey,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.1652690839097128
Jake Bailey,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.3639220440661024
Jake Bailey,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.3100031465953008
Jake Bailey,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.501375574136385
Jake Bailey,6.345662461000257,245,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.1830961294254174
Skylar Thompson,6.428995794333591,288,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.090151497652624
Skylar Thompson,6.428995794333591,288,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9590153310009685
Skylar Thompson,6.428995794333591,288,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.180571782
Skylar Thompson,6.428995794333591,288,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.3818335184058401
Skylar Thompson,6.428995794333591,288,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.327206540181687
Skylar Thompson,6.428995794333591,288,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.5342244635616367
Skylar Thompson,6.428995794333591,288,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.211765268159192
Durham Smythe,6.460487745810326,315,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.110186796572885
Durham Smythe,6.460487745810326,315,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9637129953385227
Durham Smythe,6.460487745810326,315,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.186354723945349
Durham Smythe,6.460487745810326,315,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.3886023257752458
Durham Smythe,6.460487745810326,315,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.3337077614143786
Durham Smythe,6.460487745810326,315,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.5466381711437722
Durham Smythe,6.460487745810326,315,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.222599433669797
Odell Beckham Jr.,6.498129370131805,332,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.134134540671313
Odell Beckham Jr.,6.498129370131805,332,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9693280083145608
Odell Beckham Jr.,6.498129370131805,332,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.1932669449088082
Odell Beckham Jr.,6.498129370131805,332,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.3966929296329282
Odell Beckham Jr.,6.498129370131805,332,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.341478525555578
Odell Beckham Jr.,6.498129370131805,332,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.5614759978052497
Odell Beckham Jr.,6.498129370131805,332,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.235549269067842
Jaylen Wright,6.502327487908741,335,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.136805399
Jaylen Wright,6.502327487908741,335,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9699542428678605
Jaylen Wright,6.502327487908741,335,MIA,3.276818892526985,18,6.348605327751904,2,Week13,GB,9,5.445662764611655,1.1940378552568045
Jaylen Wright,6.502327487908741,335,MIA,3.276818892526985,18,6.348605327751904,2,Week10,LAR,14,4.652511108393461,1.3975952633789697
Jaylen Wright,6.502327487908741,335,MIA,3.276818892526985,18,6.348605327751904,2,Week11,LV,13,4.844005510591817,1.3423451880248416
Jaylen Wright,6.502327487908741,335,MIA,3.276818892526985,18,6.348605327751904,2,Week1,JAX,28,2.5368691237784775,2.5631308398850345
Jaylen Wright,6.502327487908741,335,MIA,3.276818892526985,18,6.348605327751904,2,Week12,NE,27,2.9067260829555917,2.2369935461194546
Julian Hill,6.576032493,373,MIA,3.276818892526985,18,6.348605327751904,2,Week15,HOU,31,1.5718233904106613,4.1836968026557475
Julian Hill,6.576032493,373,MIA,3.276818892526985,18,6.348605327751904,2,Week14,NYJ,1,6.703746631060999,0.9809488417016462
